0.0486104	0.288236	0.0109836	0.690006	0.000164	-0.727377	0.017598	-2.06106	0.024581	1.28427	0.018031
0.0496104	0.288263	0.0112436	0.690626	0.00016	-0.725841	0.018006	-2.05804	0.025131	1.28123	0.018451
0.0506104	0.288289	0.0115029	0.691242	0.000156	-0.724309	0.018412	-2.05503	0.02568	1.27819	0.01887
0.0516104	0.288314	0.0117611	0.691856	0.000152	-0.722779	0.018816	-2.05203	0.026225	1.27516	0.019287
0.0526104	0.288339	0.0120191	0.692467	0.000147	-0.721252	0.01922	-2.04904	0.026768	1.27214	0.019702
0.0536104	0.288364	0.0122763	0.693076	0.000142	-0.719728	0.019622	-2.04606	0.027309	1.26913	0.020116
0.0546104	0.288388	0.0125332	0.693681	0.000137	-0.718207	0.020024	-2.04308	0.027846	1.26613	0.020528
0.0556104	0.288412	0.0127891	0.694284	0.000131	-0.716689	0.020424	-2.04012	0.028382	1.26313	0.020939
0.0566104	0.288436	0.0130447	0.694884	0.000126	-0.715175	0.020823	-2.03716	0.028914	1.26015	0.021348
0.0576104	0.288458	0.0132992	0.695482	0.00012	-0.713665	0.02122	-2.03421	0.029445	1.25717	0.021755
0.0586104	0.288481	0.0135531	0.696077	0.000113	-0.712158	0.021617	-2.03126	0.029972	1.25421	0.022161
0.0596104	0.288503	0.0138065	0.696669	0.000107	-0.710656	0.022012	-2.02833	0.030497	1.25125	0.022565
0.0606104	0.288525	0.0140595	0.697259	0.0001	-0.709157	0.022407	-2.02541	0.03102	1.2483	0.022968
0.0616104	0.288546	0.0143115	0.697845	9.3e-05	-0.707662	0.0228	-2.02249	0.03154	1.24537	0.023369
0.0626104	0.288567	0.0145626	0.698429	8.5e-05	-0.706171	0.023192	-2.01958	0.032057	1.24244	0.023768
0.0636104	0.288588	0.0148136	0.699011	7.8e-05	-0.704685	0.023583	-2.01669	0.032572	1.23953	0.024166
0.0646104	0.288608	0.0150637	0.69959	7e-05	-0.703203	0.023973	-2.0138	0.033085	1.23663	0.024562
0.0656104	0.288628	0.0153128	0.700166	6.2e-05	-0.701725	0.024361	-2.01092	0.033595	1.23374	0.024957
0.0666104	0.288647	0.0155613	0.70074	5.3e-05	-0.700252	0.024749	-2.00805	0.034102	1.23086	0.02535
0.0676104	0.288666	0.0158092	0.701311	4.5e-05	-0.698783	0.025135	-2.00519	0.034607	1.22799	0.025741
0.0686104	0.288685	0.0160568	0.70188	3.6e-05	-0.697318	0.025521	-2.00234	0.03511	1.22513	0.026131
0.0696104	0.288703	0.0163032	0.702446	2.7e-05	-0.695858	0.025905	-1.9995	0.03561	1.22229	0.026519
0.0706104	0.288722	0.0165488	0.703009	1.7e-05	-0.694402	0.026288	-1.99667	0.036108	1.21945	0.026905
0.0716104	0.288739	0.0167941	0.70357	8e-06	-0.692951	0.02667	-1.99385	0.036603	1.21663	0.02729
0.0726104	0.288757	0.0170385	0.704128	-2e-06	-0.691505	0.027051	-1.99103	0.037096	1.21382	0.027673
0.0736104	0.288774	0.0172822	0.704684	-1.2e-05	-0.690063	0.027431	-1.98823	0.037586	1.21103	0.028055
0.0746104	0.28879	0.0175253	0.705237	-2.2e-05	-0.688626	0.02781	-1.98544	0.038074	1.20824	0.028435
0.0756104	0.288806	0.0177676	0.705788	-3.3e-05	-0.687194	0.028188	-1.98265	0.03856	1.20547	0.028814
0.0766104	0.288823	0.018009	0.706336	-4.3e-05	-0.685766	0.028564	-1.97988	0.039043	1.2027	0.02919
0.0776104	0.288838	0.01825	0.706881	-5.4e-05	-0.684343	0.02894	-1.97711	0.039524	1.19996	0.029566
0.0786104	0.288854	0.0184903	0.707424	-6.5e-05	-0.682925	0.029315	-1.97436	0.040002	1.19722	0.029939
0.0796104	0.288868	0.0187292	0.707965	-7.7e-05	-0.681512	0.029688	-1.97161	0.040478	1.19449	0.030311
0.0806104	0.288883	0.0189683	0.708503	-8.8e-05	-0.680103	0.030061	-1.96888	0.040952	1.19178	0.030682
0.0816104	0.288898	0.0192059	0.709039	-0.0001	-0.678699	0.030432	-1.96615	0.041423	1.18908	0.031051
0.0826104	0.288912	0.0194433	0.709572	-0.000112	-0.6773	0.030803	-1.96343	0.041892	1.18639	0.031418
0.0836104	0.288926	0.0196797	0.710103	-0.000124	-0.675905	0.031172	-1.96073	0.042359	1.18371	0.031784
0.0846104	0.288939	0.0199157	0.710631	-0.000136	-0.674515	0.031541	-1.95803	0.042823	1.18105	0.032148
0.0856104	0.288952	0.0201507	0.711157	-0.000148	-0.67313	0.031908	-1.95534	0.043285	1.17839	0.032511
0.0866104	0.288965	0.0203846	0.71168	-0.000161	-0.67175	0.032274	-1.95266	0.043744	1.17575	0.032872
0.0876104	0.288978	0.0206185	0.712201	-0.000174	-0.670374	0.03264	-1.94999	0.044202	1.17312	0.033232
