0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
0	2.01	0
